Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Home Mortgage,1940128.0,10,0.0,7.0,22.9,367598.0,0.0,0.0,0.0,debt consolidation,1,770858.0,292087.0,35731.0,716.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39732326939253493,0.7945826691113662,0.0,0.2210019132758251
Rent,2622773.3,10,0.0,12.0,31.9,166100.0,0.0,6.0,0.0,debt consolidation,0,110660.0,77026.0,36794.0,721.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04219198052687207,0.46373269114990967,0.18808777429467086,0.16834394341287523
Home Mortgage,575415.0,0,0.0,7.0,16.8,1103036.0,0.0,0.0,0.0,debt consolidation,0,324843.0,324843.0,4316.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5645368994551758,0.29449900093922593,0.0,0.0900080811240583
Home Mortgage,1911989.0,4,0.0,9.0,31.6,268774.0,0.0,20.0,0.0,debt consolidation,0,349701.0,180139.0,24059.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18289906479587487,0.6702247985296197,0.6329113924050632,0.15099877666660216
Rent,290548.0,3,0.0,4.0,22.1,122628.0,0.0,29.0,0.0,other,0,173646.0,4237.0,750.0,748.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5976499580103803,0.03455165215122158,1.3122171945701357,0.030975948896567865
Home Mortgage,1511640.0,2,0.0,8.0,18.5,698016.0,0.0,0.0,0.0,debt consolidation,1,578113.0,578113.0,15116.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3824409250879839,0.8282231352862972,0.0,0.1199968246407875
Rent,1271347.0,10,0.0,16.0,20.0,425634.0,1.0,0.0,1.0,debt consolidation,0,264670.0,264670.0,18858.0,717.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20818077204728527,0.6218253241047472,0.0,0.17799703778748052
Home Mortgage,2622773.3,2,0.0,6.0,16.0,175384.0,0.0,40.0,0.0,debt consolidation,0,355168.0,114969.0,19876.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13541696493555125,0.6555273000957899,2.5,0.09093885468484829
Home Mortgage,1392092.0,2,0.0,9.0,14.8,202004.0,1.0,0.0,1.0,debt consolidation,0,322388.0,137294.0,15162.0,725.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23158526878970642,0.6796598087166591,0.0,0.13069825844843588
Home Mortgage,1349817.0,10,0.0,11.0,31.5,1114630.0,0.0,13.0,0.0,debt consolidation,0,349701.0,756637.0,20135.0,738.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25907289654819876,0.6788234660829154,0.4126984126984127,0.17900204249909432
Own Home,2622773.3,4,0.0,20.0,17.5,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,745.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.44926336778772125,0.0,0.18551142029698106
Rent,1393935.0,1,0.0,6.0,14.6,129118.0,0.0,0.0,0.0,debt consolidation,1,538010.0,79173.0,24510.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38596491228070173,0.6131832897039917,0.0,0.21099979554283377
Home Mortgage,1241954.0,10,0.0,9.0,31.9,971630.0,0.0,0.0,0.0,debt consolidation,0,433664.0,220685.0,3291.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3491787940616158,0.22712863950269135,0.0,0.03179827916331845
Rent,1168386.0,7,0.0,8.0,6.5,767294.0,0.0,0.0,0.0,debt consolidation,0,124432.0,73549.0,6189.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10649905082738068,0.09585504382935355,0.0,0.06356460964099193
Rent,1168386.0,7,0.0,6.0,10.1,111604.90000000002,0.0,0.0,0.0,debt consolidation,0,70180.0,41078.0,8438.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06006576593694207,0.36806627665989566,0.0,0.08666314043475358
Home Mortgage,1324110.0,10,0.0,8.0,22.5,442288.0,0.0,0.0,0.0,debt consolidation,1,733810.0,211983.0,13131.0,699.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5541911170522087,0.479287251745469,0.0,0.1190021977026078
Own Home,1553896.0,0,0.0,20.0,12.5,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,37552.0,696.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5003444889490674,0.44926336778772125,0.0,0.28999624170472155
Rent,849794.0,4,0.0,16.0,31.9,419738.0,0.0,0.0,0.0,debt consolidation,0,218658.0,206625.0,10197.0,712.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2573070650063427,0.49227136928274307,0.0,0.14399254407538767
Home Mortgage,1726321.0,4,0.0,20.0,23.9,953304.0,0.0,0.0,0.0,debt consolidation,1,573606.0,497268.0,38698.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33227076540226297,0.5216258402356436,0.0,0.2689974807697989
Rent,1168386.0,10,0.0,16.0,21.1,1113024.0,0.0,0.0,0.0,debt consolidation,1,745921.0,745921.0,29193.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6384200084561096,0.6701751265022138,0.0,0.2998289948698461
Rent,863246.0,10,0.0,11.0,25.5,282392.0,0.0,14.0,0.0,debt consolidation,0,304216.0,130967.0,16308.0,746.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3524093943093857,0.4637773024731579,0.5490196078431373,0.2266978358428536
Rent,934135.0,4,0.0,16.0,16.0,499620.0,0.0,50.0,0.0,debt consolidation,0,324500.0,220058.0,14557.0,736.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3473801966525181,0.4404507425643489,3.125,0.18700080823435586
Rent,1252366.0,3,0.0,9.0,16.8,197692.0,0.0,0.0,0.0,debt consolidation,0,291126.0,138966.0,11271.0,709.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23246079820116483,0.7029419501042025,0.0,0.10799718293214604
Rent,1022637.0,3,0.0,7.0,14.1,322762.0,0.0,15.0,0.0,debt consolidation,0,464486.0,252833.0,8156.0,733.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4542041799778416,0.7833419051809073,1.0638297872340425,0.0957055142733932
Own Home,2622773.3,10,0.0,11.0,18.1,466400.0,1.0,54.0,1.0,debt consolidation,1,745866.0,191729.0,25598.0,671.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2843806592052771,0.4110827615780446,2.983425414364641,0.11711877652559602
Home Mortgage,1312444.0,6,0.0,18.0,10.5,1019304.0,0.0,0.0,0.0,debt consolidation,0,388227.0,388227.0,21108.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29580462099716254,0.3808745967836877,0.0,0.19299566305305216
Rent,445341.0,5,0.0,10.0,16.6,111604.90000000002,0.0,0.0,0.0,major purchase,0,153868.0,10716.0,4004.0,741.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34550602796508745,0.09601728956345104,0.0,0.10789035817497154
Home Mortgage,719682.0,5,0.0,20.0,31.9,959442.0,0.0,0.0,0.0,debt consolidation,0,315704.0,315704.0,10915.0,737.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43867152436770684,0.3290495934095026,0.0,0.18199704869650762
Home Mortgage,1877960.0,10,0.0,14.0,14.4,363616.0,0.0,8.0,0.0,debt consolidation,0,434896.0,110542.0,12316.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23157894736842105,0.3040075244213676,0.5555555555555556,0.07869816183518286
Home Mortgage,1059744.0,7,0.0,20.0,14.8,151778.0,1.0,17.0,0.0,debt consolidation,0,136642.0,95038.0,14130.0,724.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12893868707914363,0.6261645297737485,1.1486486486486487,0.16000090587915572
Home Mortgage,758556.0,10,0.0,11.0,14.3,434654.0,0.0,0.0,0.0,debt consolidation,0,219582.0,196327.0,24527.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2894736842105263,0.45168570863261354,0.0,0.3880056317529622
Home Mortgage,2020745.0,7,0.0,13.0,15.4,385748.0,0.0,38.0,0.0,debt consolidation,1,777483.2999999999,211223.0,25933.0,671.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38475082209779066,0.5475673237450356,2.4675324675324677,0.15400062848108
Rent,1422644.0,3,0.0,8.0,21.0,405790.0,0.0,0.0,0.0,debt consolidation,0,337106.0,42750.0,15056.0,745.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23695738357593327,0.10535005791172775,0.0,0.1269973373521415
Home Mortgage,2210574.0,10,0.0,14.0,24.2,747406.0,0.0,22.0,0.0,debt consolidation,0,667722.0,310479.0,38501.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30205819845886184,0.41540876043275005,0.9090909090909092,0.20900092012300878
Home Mortgage,2622773.3,9,0.0,7.0,22.8,1706333.1999999997,0.0,0.0,0.0,home improvements,0,777483.2999999999,766592.9999999992,38023.0,703.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.44926336778772125,0.0,0.17396699897776147
Home Mortgage,1133046.0,6,0.0,11.0,20.1,462396.0,0.0,53.0,0.0,other,0,299552.0,111416.0,30498.0,704.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2643776157366956,0.24095364146748674,2.6368159203980097,0.3230018904792921
Home Mortgage,1168386.0,1,0.0,9.0,18.5,1706333.1999999997,0.0,0.0,0.0,home improvements,0,777483.2999999999,766592.9999999992,26214.0,731.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.0,0.26923294185312047
Rent,1236862.0,5,0.0,9.0,28.0,720038.0,1.0,0.0,1.0,debt consolidation,0,408557.0,408557.0,10719.0,737.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33031736766106484,0.567410331121413,0.0,0.10399543360536584
Home Mortgage,2622773.3,3,0.0,17.0,17.3,1706333.1999999997,0.0,0.0,0.0,buy a car,0,777483.2999999999,766592.9999999992,29380.0,747.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29643557069915266,0.44926336778772125,0.0,0.13442259763739398
Own Home,1268896.0,10,3.0,15.0,15.8,1706333.1999999997,3.0,18.0,1.0,debt consolidation,0,777483.2999999999,766592.9999999992,14698.0,739.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6127242106524096,0.44926336778772125,1.1392405063291138,0.13899957128086146
Rent,616018.0,2,0.0,8.0,10.9,336468.0,0.0,0.0,0.0,debt consolidation,0,256595.0,256595.0,15555.0,715.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41653815310591574,0.7626133837393155,0.0,0.30301062631286746
Rent,1168386.0,0,0.0,8.0,14.2,535634.0,0.0,0.0,0.0,debt consolidation,0,352032.0,352032.0,7876.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30129768757927605,0.6572248961044295,0.0,0.08089107538091007
Rent,1530488.0,4,0.0,20.0,19.5,967296.0,0.0,53.0,0.0,debt consolidation,1,589248.0,115292.0,32523.0,734.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3850066122700733,0.11918998941378854,2.717948717948718,0.25500101928273855
Home Mortgage,813238.0,8,0.0,9.0,11.8,404866.0,0.0,0.0,0.0,debt consolidation,0,350372.0,257336.0,16739.0,737.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.430835745501317,0.6356078307390594,0.0,0.246997803840942
Home Mortgage,1375049.0,2,0.0,10.0,14.0,873422.0,0.0,0.0,0.0,debt consolidation,0,431684.0,220267.0,10015.0,751.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3139408122910529,0.2521885182649395,0.0,0.0874005217268621
Own Home,1371002.0,10,0.0,11.0,15.7,450164.0,0.0,71.0,0.0,debt consolidation,0,264572.0,216543.0,7792.0,737.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19297710725440226,0.4810313574608365,4.522292993630574,0.06820121341909056
Home Mortgage,1302336.0,10,0.0,7.0,17.7,940940.0,0.0,0.0,0.0,debt consolidation,1,349701.0,759829.0,19861.0,728.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2685182625681852,0.8075212022020533,0.0,0.18300346454371222
Home Mortgage,1857934.0,6,1.0,16.0,13.8,537064.0,2.0,0.0,0.0,debt consolidation,1,349701.0,309377.0,33907.0,685.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18822035658963127,0.5760523885421477,0.0,0.2189980914284361
Home Mortgage,1133502.0,10,0.0,7.0,24.0,444026.0,0.0,0.0,0.0,debt consolidation,0,218746.0,176795.0,5932.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19298245614035087,0.3981636210492178,0.0,0.06280006563729044
Rent,1168386.0,10,0.0,6.0,13.7,588390.0,1.0,0.0,1.0,debt consolidation,0,337260.0,39121.0,13957.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2886546055841135,0.06648821359982325,0.0,0.14334646255603883
Rent,629850.0,3,0.0,13.0,31.9,360272.0,0.0,0.0,0.0,debt consolidation,1,250477.0,250477.0,18056.0,671.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3976772247360483,0.6952441488653017,0.0,0.3440057156465825
Home Mortgage,1590300.0,6,0.0,9.0,27.7,783794.0,0.0,0.0,0.0,debt consolidation,0,552368.0,552368.0,30216.0,747.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3473357228195938,0.7047361934385821,0.0,0.2280022637238257
Rent,1168386.0,2,0.0,8.0,27.1,252846.0,0.0,0.0,0.0,debt consolidation,0,259248.0,182343.0,5675.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2218855754861835,0.7211622885076292,0.0,0.058285532349754275
Home Mortgage,1809047.0,10,0.0,13.0,19.3,210694.0,1.0,53.0,1.0,home improvements,0,349701.0,5814.0,20201.0,734.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19330675211865694,0.027594520964052134,2.7461139896373057,0.13399983527238374
Home Mortgage,744420.0,2,0.0,13.0,15.4,349316.0,0.0,0.0,0.0,debt consolidation,0,206644.0,206644.0,11290.0,711.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.277590607452782,0.5915675205258276,0.0,0.18199403562505037
Home Mortgage,1168386.0,1,0.0,20.0,27.0,761618.0,0.0,0.0,0.0,debt consolidation,1,653004.0,551874.0,36129.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5588940641192208,0.7246073490910141,0.0,0.3710657265663916
Home Mortgage,1404062.0,7,0.0,11.0,17.5,390808.0,1.0,0.0,0.0,debt consolidation,1,433532.0,321993.0,20476.0,687.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30876984064806257,0.8239160917893186,0.0,0.17500081905215012
Home Mortgage,1168386.0,6,0.0,15.0,15.5,569030.0,0.0,0.0,0.0,debt consolidation,0,420838.0,396093.0,17688.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.36018747229083536,0.6960845649614256,0.0,0.18166599052025614
Home Mortgage,465405.0,10,0.0,11.0,29.0,215402.0,1.0,25.0,1.0,debt consolidation,0,125554.0,109763.0,10898.0,721.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2697736380142027,0.5095727987669567,0.8620689655172413,0.28099397299126566
Home Mortgage,924673.0,10,0.0,16.0,28.7,1478158.0,0.0,0.0,0.0,debt consolidation,0,418722.0,418722.0,8168.0,746.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.45283251484578874,0.2832728301034125,0.0,0.10600071592876617
Rent,1168386.0,2,0.0,10.0,28.0,243650.0,0.0,28.0,0.0,debt consolidation,0,174020.0,138871.0,3379.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14894050425116356,0.5699610096449825,1.0,0.0347042843717744
Home Mortgage,1168386.0,6,0.0,14.0,18.4,1706333.1999999997,0.0,1.0,0.0,home improvements,1,777483.2999999999,766592.9999999992,34456.0,731.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.05434782608695653,0.35388304892390016
Rent,967765.0,10,0.0,5.0,20.6,111604.90000000002,0.0,0.0,0.0,debt consolidation,0,448228.0,63612.0,10371.0,671.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4631578947368421,0.5699749742170818,0.0,0.12859733509684687
Own Home,851751.0,0,0.0,7.0,21.5,819720.0,0.0,0.0,0.0,debt consolidation,0,349701.0,293797.0,6722.0,744.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41056717280050153,0.3584114087737276,0.0,0.09470373383770608
Home Mortgage,1168386.0,1,0.0,11.0,17.5,1209714.0,0.0,0.0,0.0,debt consolidation,0,209988.0,209988.0,9289.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17972485120499562,0.17358483079471676,0.0,0.09540340264261982
Home Mortgage,1128068.0,2,0.0,12.0,11.1,770814.0,0.0,0.0,0.0,debt consolidation,0,415712.0,354825.0,26133.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3685167915409355,0.460325058963641,0.0,0.27799387980157225
Home Mortgage,1135896.0,10,0.0,15.0,30.0,559042.0,0.0,34.0,0.0,debt consolidation,1,580910.0,337003.0,32657.0,671.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5114112559600527,0.6028223281971659,1.1333333333333333,0.3449998943565256
Home Mortgage,497648.0,5,0.0,10.0,9.2,212564.0,0.0,0.0,0.0,debt consolidation,0,152922.0,62415.0,11653.0,704.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3072894897598302,0.29362921284883614,0.0,0.28099379481078995
Rent,1168386.0,10,0.0,8.0,15.1,429660.0,0.0,0.0,0.0,debt consolidation,0,115720.0,87571.0,20291.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09904261091796718,0.20381464413722478,0.0,0.20840030606323595
Rent,1333990.0,10,0.0,10.0,15.0,152306.0,0.0,56.0,0.0,debt consolidation,0,375122.0,107863.0,26791.0,702.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.281203007518797,0.7081992830223366,3.7333333333333334,0.2410003073486308
Home Mortgage,1490664.0,10,0.0,10.0,27.6,963446.0,0.0,0.0,0.0,debt consolidation,0,258896.0,241300.0,13826.0,746.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17367830711682847,0.25045513708085354,0.0,0.11130073577949155
Rent,696958.0,6,0.0,8.0,18.0,636438.0,0.0,62.0,0.0,debt consolidation,0,382546.0,382546.0,11732.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5488795594569543,0.6010734745568304,3.4444444444444446,0.20199782483306025
Rent,1168386.0,10,0.0,14.0,15.7,742742.0,0.0,0.0,0.0,debt consolidation,1,755766.0,517009.0,19208.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.646846162141621,0.6960815464858592,0.0,0.19727726966944142
Rent,1168386.0,7,1.0,13.0,23.1,506132.0,1.0,29.0,0.0,debt consolidation,1,559856.0,312094.0,31627.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4791704111483705,0.6166257023859388,1.2554112554112553,0.3248275826653178
Rent,619799.0,2,0.0,7.0,8.5,255442.0,0.0,0.0,0.0,debt consolidation,0,269126.0,72352.0,12603.0,734.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.434214963238082,0.28324237987488354,0.0,0.24400813812219768
Home Mortgage,1989091.0,10,0.0,11.0,30.6,595166.0,1.0,40.0,1.0,debt consolidation,1,349701.0,244663.0,23538.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1758094526595314,0.41108363044932,1.3071895424836601,0.14200255292492903
Rent,1938190.0,1,0.0,8.0,17.9,404250.0,1.0,71.0,1.0,debt consolidation,0,349701.0,249280.0,8302.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18042658356507876,0.616648113790971,3.9664804469273744,0.05140053348742899
Rent,725591.0,5,0.0,10.0,15.5,333784.0,1.0,79.0,1.0,debt consolidation,0,230494.0,95133.0,8586.0,733.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3176638078476718,0.28501366152961194,5.096774193548387,0.14199735112480721
Own Home,870238.0,10,0.0,5.0,24.5,372658.0,1.0,65.0,1.0,debt consolidation,1,280390.0,213693.0,5316.0,728.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3221992144677663,0.5734292568521272,2.6530612244897958,0.07330408462972199
Home Mortgage,1847522.0,8,0.0,12.0,26.4,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,349701.0,766592.9999999992,31254.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1892811019300447,0.44926336778772125,0.0,0.20300055966857228
Home Mortgage,1168386.0,10,0.0,8.0,14.4,1706333.1999999997,0.0,35.0,0.0,other,0,773471.0,766592.9999999992,5486.0,731.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6619995446710248,0.44926336778772125,2.4305555555555554,0.05634439303449374
Rent,1168386.0,6,0.0,9.0,10.5,192390.0,0.0,36.0,0.0,debt consolidation,0,178882.0,109497.0,13315.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15310180026121503,0.5691408077342898,3.4285714285714284,0.13675275123118558
Home Mortgage,1860518.0,6,0.0,14.0,17.0,923736.0,0.0,0.0,0.0,debt consolidation,1,777326.0,745902.0,39691.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4178008490108669,0.8074839564550911,0.0,0.255999673209289
Home Mortgage,1568906.0,10,0.0,10.0,24.0,629508.0,0.0,81.0,0.0,debt consolidation,1,664620.0,353381.0,19742.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.42362002567394097,0.5613606181335264,3.375,0.15099948626622628
Rent,1168386.0,8,0.0,18.0,14.8,617650.0,0.0,30.0,0.0,debt consolidation,0,406467.0,406467.0,40546.2,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3478875987901259,0.6580862948271675,2.0270270270270268,0.416432925420195
Rent,931513.0,0,0.0,9.0,16.2,236148.0,0.0,0.0,0.0,debt consolidation,0,269654.0,79325.0,19251.0,748.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2894795885833048,0.3359122245371547,0.0,0.24799653896402948
Home Mortgage,1557848.0,4,0.0,12.0,12.3,272690.0,0.0,0.0,0.0,debt consolidation,0,351956.0,147896.0,17396.0,735.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22592448043711583,0.5423594557922916,0.0,0.13400023622330293
Rent,1294679.0,0,0.0,8.0,12.7,448756.0,0.0,0.0,0.0,debt consolidation,0,66638.0,37601.0,8135.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05147067342561361,0.08378940894383585,0.0,0.07540092949680964
Home Mortgage,1168386.0,2,0.0,9.0,7.1,664488.0,0.0,0.0,0.0,debt consolidation,0,439603.0,439603.0,21623.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3762480892444791,0.6615664993197771,0.0,0.22208071647554833
Rent,1150716.0,0,0.0,9.0,12.5,244156.0,0.0,41.0,0.0,debt consolidation,0,333102.0,162792.0,13425.0,734.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2894736842105263,0.6667540424974197,3.28,0.13999979143420271
Home Mortgage,1128600.0,4,0.0,13.0,14.3,644710.0,0.0,0.0,0.0,debt consolidation,1,487322.0,458793.0,19280.0,673.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4317933723196881,0.7116269330396613,0.0,0.2049973418394471
Home Mortgage,1318828.0,2,0.0,15.0,17.9,775456.0,0.0,0.0,0.0,debt consolidation,1,272690.0,208278.0,27256.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20676691729323307,0.2685877728717039,0.0,0.24800201390931947
Home Mortgage,1604987.0,10,0.0,11.0,18.9,1335906.0,0.0,0.0,0.0,debt consolidation,0,349701.0,766592.9999999992,37182.0,725.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2178840077832406,0.5738375304849287,0.0,0.2779985133835975
Own Home,300352.0,10,0.0,5.0,30.0,315326.0,0.0,0.0,0.0,debt consolidation,0,148143.0,148143.0,4756.0,727.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.49323127530364375,0.4698090230428192,0.0,0.1900170466652461
Rent,1234506.0,2,0.0,7.0,26.9,290158.0,0.0,0.0,0.0,debt consolidation,0,199728.0,199728.0,13579.0,734.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16178779203989288,0.6883422135526162,0.0,0.13199449820413994
